"sample" "observation" "time" "diphtong" "speaker" "T1" "T2" "T3" "T4" "T2/T1" "T_AVG"
"2374" 95 2374 2822.5 "aI" "F" 554 1350 3048 4080 2.43682310469314 2258
"2375" 95 2375 2827.5 "aI" "F" 580 1356 3133 4037 2.33793103448276 2276.5
"2376" 95 2376 2832.5 "aI" "F" 577 1318 3115 4037 2.2842287694974 2261.75
"2377" 95 2377 2837.5 "aI" "F" 575 1259 3006 4107 2.1895652173913 2236.75
"2378" 95 2378 2842.5 "aI" "F" 744 1308 3004 4096 1.75806451612903 2288
"2379" 95 2379 2847.5 "aI" "F" 820 1531 3021 4254 1.86707317073171 2406.5
"2380" 95 2380 2852.5 "aI" "F" 732 1550 2974 4270 2.11748633879781 2381.5
"2381" 95 2381 2857.5 "aI" "F" 662 1635 2957 4169 2.46978851963746 2355.75
"2382" 95 2382 2862.5 "aI" "F" 529 1682 2935 4121 3.17958412098299 2316.75
"2383" 95 2383 2867.5 "aI" "F" 423 1621 2890 4037 3.83215130023641 2242.75
"2384" 95 2384 2872.5 "aI" "F" 402 1587 2963 4044 3.94776119402985 2249
"2385" 95 2385 2877.5 "aI" "F" 498 1628 2989 4123 3.26907630522088 2309.5
"2386" 95 2386 2882.5 "aI" "F" 421 1638 2941 4249 3.89073634204276 2312.25
"2387" 95 2387 2887.5 "aI" "F" 425 1636 2970 4287 3.84941176470588 2329.5
"2388" 95 2388 2892.5 "aI" "F" 458 1759 2946 4136 3.84061135371179 2324.75
"2389" 95 2389 2897.5 "aI" "F" 487 1763 2979 4114 3.62012320328542 2335.75
"2390" 95 2390 2902.5 "aI" "F" 536 1794 2985 4127 3.34701492537313 2360.5
"2391" 95 2391 2907.5 "aI" "F" 600 2071 2916 4184 3.45166666666667 2442.75
"2392" 95 2392 2912.5 "aI" "F" 550 1941 2920 4105 3.52909090909091 2379
"2393" 95 2393 2917.5 "aI" "F" 557 1940 2914 4054 3.48294434470377 2366.25
"2394" 95 2394 2922.5 "aI" "F" 540 2000 2902 4041 3.7037037037037 2370.75
"2395" 95 2395 2927.5 "aI" "F" 523 2018 2900 4061 3.8585086042065 2375.5
"2396" 95 2396 2932.5 "aI" "F" 518 2056 2899 4075 3.96911196911197 2387
"2397" 95 2397 2937.5 "aI" "F" 498 2097 2916 4044 4.21084337349398 2388.75
"2398" 95 2398 2942.5 "aI" "F" 499 2100 2904 4010 4.20841683366733 2378.25
"2399" 95 2399 2947.5 "aI" "F" 458 2110 2882 4000 4.60698689956332 2362.5
"2400" 95 2400 2952.5 "aI" "F" 445 2166 2870 3949 4.86741573033708 2357.5
"2401" 95 2401 2957.5 "aI" "F" 477 2162 2870 3945 4.53249475890985 2363.5
"2402" 95 2402 2962.5 "aI" "F" 455 2153 2861 3977 4.73186813186813 2361.5
"2403" 95 2403 2967.5 "aI" "F" 411 2148 2856 3984 5.22627737226277 2349.75
"2404" 95 2404 2972.5 "aI" "F" 384 2129 2870 3978 5.54427083333333 2340.25
"2405" 95 2405 2977.5 "aI" "F" 387 2084 2804 3911 5.38501291989664 2296.5
"2406" 95 2406 2982.5 "aI" "F" 396 2003 2750 3892 5.05808080808081 2260.25
"2407" 95 2407 2987.5 "aI" "F" 344 1821 2688 3801 5.29360465116279 2163.5
"2408" 95 2408 2992.5 "aI" "F" 287 1710 2611 3562 5.9581881533101 2042.5
"2409" 95 2409 2997.5 "aI" "F" 251 1674 2607 3552 6.66932270916335 2021
"2410" 96 2410 422.5 "aI" "F" 366 1260 2903 3921 3.44262295081967 2112.5
"2411" 96 2411 427.5 "aI" "F" 445 1380 2881 3901 3.10112359550562 2151.75
"2412" 96 2412 432.5 "aI" "F" 504 1420 2860 3899 2.81746031746032 2170.75
"2413" 96 2413 437.5 "aI" "F" 582 1460 2884 3950 2.5085910652921 2219
"2414" 96 2414 442.5 "aI" "F" 620 1480 2976 4100 2.38709677419355 2294
"2415" 96 2415 447.5 "aI" "F" 640 1500 2981 4204 2.34375 2331.25
"2416" 96 2416 452.5 "aI" "F" 660 1520 2873 4142 2.3030303030303 2298.75
"2417" 96 2417 457.5 "aI" "F" 660 1540 2925 4095 2.33333333333333 2305
"2418" 96 2418 462.5 "aI" "F" 660 1580 3021 3952 2.39393939393939 2303.25
"2419" 96 2419 467.5 "aI" "F" 660 1620 2991 3895 2.45454545454545 2291.5
"2420" 96 2420 472.5 "aI" "F" 660 1640 3000 4002 2.48484848484848 2325.5
"2421" 96 2421 477.5 "aI" "F" 640 1680 3020 4328 2.625 2417
"2422" 96 2422 482.5 "aI" "F" 640 1720 3208 4331 2.6875 2474.75
"2423" 96 2423 487.5 "aI" "F" 640 1740 3020 4121 2.71875 2380.25
"2424" 96 2424 492.5 "aI" "F" 640 1760 3020 4076 2.75 2374
"2425" 96 2425 497.5 "aI" "F" 640 1800 3020 4187 2.8125 2411.75
"2426" 96 2426 502.5 "aI" "F" 640 1820 3020 4255 2.84375 2433.75
"2427" 96 2427 507.5 "aI" "F" 640 1860 3020 4151 2.90625 2417.75
"2428" 96 2428 512.5 "aI" "F" 640 1920 3000 4276 3 2459
"2429" 96 2429 517.5 "aI" "F" 650 1960 3000 4475 3.01538461538462 2521.25
"2430" 96 2430 522.5 "aI" "F" 616 1980 3008 4400 3.21428571428571 2501
"2431" 96 2431 527.5 "aI" "F" 591 2100 2980 4375 3.55329949238579 2511.5
"2432" 96 2432 532.5 "aI" "F" 569 2180 2960 4250 3.83128295254833 2489.75
"2433" 96 2433 537.5 "aI" "F" 550 2180 2960 4182 3.96363636363636 2468
"2434" 96 2434 542.5 "aI" "F" 523 2128 2940 4178 4.06883365200765 2442.25
"2435" 96 2435 547.5 "aI" "F" 510 2207 2940 4150 4.32745098039216 2451.75
"2436" 96 2436 552.5 "aI" "F" 511 2272 2940 4164 4.44618395303327 2471.75
"2437" 96 2437 557.5 "aI" "F" 502 2275 3070 4177 4.53187250996016 2506
"2438" 96 2438 562.5 "aI" "F" 464 2222 3015 4249 4.78879310344828 2487.5
"2439" 96 2439 567.5 "aI" "F" 417 2193 3040 4371 5.2589928057554 2505.25
"2440" 96 2440 572.5 "aI" "F" 382 2150 3034 4418 5.6282722513089 2496
"2441" 96 2441 577.5 "aI" "F" 355 2127 3031 4455 5.99154929577465 2492
"2442" 96 2442 582.5 "aI" "F" 332 2114 3046 4458 6.36746987951807 2487.5
"2443" 96 2443 587.5 "aI" "F" 310 1998 3081 4415 6.44516129032258 2451
"2444" 96 2444 592.5 "aI" "F" 285 1885 3086 4418 6.6140350877193 2418.5
"2445" 96 2445 597.5 "aI" "F" 262 1895 3087 4385 7.23282442748092 2407.25
"2446" 96 2446 602.5 "aI" "F" 244 1995 3157 4597 8.17622950819672 2498.25
"2447" 97 2447 1222.5 "aU" "F" 475 1547 3186 4062 3.25684210526316 2317.5
"2448" 97 2448 1227.5 "aU" "F" 686 1570 3138 4009 2.28862973760933 2350.75
"2449" 97 2449 1232.5 "aU" "F" 629 1512 3121 4038 2.40381558028617 2325
"2450" 97 2450 1237.5 "aU" "F" 503 1431 3127 4173 2.84493041749503 2308.5
"2451" 97 2451 1242.5 "aU" "F" 476 1402 3133 3817 2.9453781512605 2207
"2452" 97 2452 1247.5 "aU" "F" 467 1395 3148 3892.64245810056 2.98715203426124 2225.66061452514
"2453" 97 2453 1252.5 "aU" "F" 469 1381 3050 4547 2.94456289978678 2361.75
"2454" 97 2454 1257.5 "aU" "F" 478 1335 2970 3511 2.7928870292887 2073.5
"2455" 97 2455 1262.5 "aU" "F" 473 1306 2944 3655 2.76109936575053 2094.5
"2456" 97 2456 1267.5 "aU" "F" 476 1287 2899 3498 2.70378151260504 2040
"2457" 97 2457 1272.5 "aU" "F" 484 1262 2886 3561 2.60743801652893 2048.25
"2458" 97 2458 1277.5 "aU" "F" 490 1213 2881 3652 2.47551020408163 2059
"2459" 97 2459 1282.5 "aU" "F" 487 1182 2868 3686 2.42710472279261 2055.75
"2460" 97 2460 1287.5 "aU" "F" 491 1174 2862 3682 2.39103869653768 2052.25
"2461" 97 2461 1292.5 "aU" "F" 490 1147 2820 3644 2.34081632653061 2025.25
"2462" 97 2462 1297.5 "aU" "F" 492 1111 2856 3647 2.25813008130081 2026.5
"2463" 97 2463 1302.5 "aU" "F" 474 1091 2880 3685 2.30168776371308 2032.5
"2464" 97 2464 1307.5 "aU" "F" 454 1038 2816 3626 2.2863436123348 1983.5
"2465" 97 2465 1312.5 "aU" "F" 447 1014 2842 3673 2.26845637583893 1994
"2466" 97 2466 1317.5 "aU" "F" 432 1018 2974 3693 2.35648148148148 2029.25
"2467" 97 2467 1322.5 "aU" "F" 404 1018 2928 3648 2.51980198019802 1999.5
"2468" 97 2468 1327.5 "aU" "F" 387 1030 2866 3658 2.66149870801034 1985.25
"2469" 97 2469 1332.5 "aU" "F" 379 1036 2830 3637 2.7335092348285 1970.5
"2470" 97 2470 1337.5 "aU" "F" 370 1032 2829 3616 2.78918918918919 1961.75
"2471" 97 2471 1342.5 "aU" "F" 364 1029 2842 3688 2.82692307692308 1980.75
"2472" 97 2472 1347.5 "aU" "F" 362 1024 2876 3758 2.82872928176796 2005
"2473" 97 2473 1352.5 "aU" "F" 363 1015 2915 3868 2.79614325068871 2040.25
"2474" 97 2474 1357.5 "aU" "F" 362 1005 2931 4022 2.77624309392265 2080
"2475" 97 2475 1362.5 "aU" "F" 358 986 2937 4312 2.75418994413408 2148.25
"2476" 97 2476 1367.5 "aU" "F" 352 955 2833 3904 2.71306818181818 2011
"2477" 97 2477 1372.5 "aU" "F" 343 910 2741 3910 2.6530612244898 1976
"2478" 97 2478 1377.5 "aU" "F" 323 857 2695 4065 2.65325077399381 1985
"2479" 98 2479 1637.5 "aI" "F" 720 1580 2912 4118 2.19444444444444 2332.5
"2480" 98 2480 1642.5 "aI" "F" 720 1580 2854 4048 2.19444444444444 2300.5
"2481" 98 2481 1647.5 "aI" "F" 720 1580 2839 3971 2.19444444444444 2277.5
"2482" 98 2482 1652.5 "aI" "F" 700 1580 2832 3971 2.25714285714286 2270.75
"2483" 98 2483 1657.5 "aI" "F" 700 1580 2855 3995 2.25714285714286 2282.5
"2484" 98 2484 1662.5 "aI" "F" 700 1580 2887 4047 2.25714285714286 2303.5
"2485" 98 2485 1667.5 "aI" "F" 700 1580 2901 4093 2.25714285714286 2318.5
"2486" 98 2486 1672.5 "aI" "F" 757 1580 2919 4026 2.08718626155878 2320.5
"2487" 98 2487 1677.5 "aI" "F" 741 1580 2912 4028 2.13225371120108 2315.25
"2488" 98 2488 1682.5 "aI" "F" 732 1600 2884 4000 2.18579234972678 2304
"2489" 98 2489 1687.5 "aI" "F" 754 1620 2850 4043 2.14854111405836 2316.75
"2490" 98 2490 1692.5 "aI" "F" 744 1640 2829 4143 2.20430107526882 2339
"2491" 98 2491 1697.5 "aI" "F" 673 1680 2888 4102 2.4962852897474 2335.75
"2492" 98 2492 1702.5 "aI" "F" 518 1700 2901 4038 3.28185328185328 2289.25
"2493" 98 2493 1707.5 "aI" "F" 546 1740 2942 4028 3.18681318681319 2314
"2494" 98 2494 1712.5 "aI" "F" 597 1760 2959 4050 2.94807370184255 2341.5
"2495" 98 2495 1717.5 "aI" "F" 678 1800 2955 4083 2.65486725663717 2379
"2496" 98 2496 1722.5 "aI" "F" 640 1840 2951 4076 2.875 2376.75
"2497" 98 2497 1727.5 "aI" "F" 595 1860 2945 4072 3.12605042016807 2368
"2498" 98 2498 1732.5 "aI" "F" 552 1880 2937 4155 3.40579710144928 2381
"2499" 98 2499 1737.5 "aI" "F" 513 1900 2944 4180 3.7037037037037 2384.25
"2500" 98 2500 1742.5 "aI" "F" 493 1900 2921 4124 3.85395537525355 2359.5
"2501" 98 2501 1747.5 "aI" "F" 491 1920 2898 4065 3.91038696537678 2343.5
"2502" 98 2502 1752.5 "aI" "F" 504 2019 2938 4027 4.00595238095238 2372
"2503" 98 2503 1757.5 "aI" "F" 507 2086 2943 3997 4.11439842209073 2383.25
"2504" 98 2504 1762.5 "aI" "F" 499 2067 2920 3984 4.14228456913828 2367.5
"2505" 98 2505 1767.5 "aI" "F" 487 2096 2906 3985 4.30390143737166 2368.5
"2506" 98 2506 1772.5 "aI" "F" 474 2130 2897 3983 4.49367088607595 2371
"2507" 98 2507 1777.5 "aI" "F" 454 2151 2873 3983 4.73788546255507 2365.25
"2508" 98 2508 1782.5 "aI" "F" 440 2188 2862 3985 4.97272727272727 2368.75
"2509" 98 2509 1787.5 "aI" "F" 422 2212 2868 3972 5.24170616113744 2368.5
"2510" 98 2510 1792.5 "aI" "F" 400 2215 2863 3961 5.5375 2359.75
"2511" 98 2511 1797.5 "aI" "F" 391 2218 2845 3961 5.67263427109974 2353.75
"2512" 98 2512 1802.5 "aI" "F" 394 2235 2848 3950 5.67258883248731 2356.75
"2513" 98 2513 1807.5 "aI" "F" 398 2252 2855 3935 5.65829145728643 2360
"2514" 98 2514 1812.5 "aI" "F" 404 2278 2844 3950 5.63861386138614 2369
"2515" 98 2515 1817.5 "aI" "F" 390 2275 2849 3975 5.83333333333333 2372.25
"2516" 98 2516 1822.5 "aI" "F" 375 2267 2883 4012 6.04533333333333 2384.25
"2517" 98 2517 1827.5 "aI" "F" 355 2241 2907 4060 6.31267605633803 2390.75
"2518" 98 2518 1832.5 "aI" "F" 338 2207 2927 4088 6.52958579881657 2390
"2519" 98 2519 1837.5 "aI" "F" 331 2200 2933 4146 6.64652567975831 2402.5
"2520" 98 2520 1842.5 "aI" "F" 319 2185 2913 4167 6.84952978056426 2396
"2521" 98 2521 1847.5 "aI" "F" 304 2166 2910 4166 7.125 2386.5
"2522" 99 2522 297.5 "aI" "F" 565 1868 2929 4155 3.30619469026549 2379.25
"2523" 99 2523 302.5 "aI" "F" 658 1901 2984 4165 2.88905775075988 2427
"2524" 99 2524 307.5 "aI" "F" 690 1836 2951 4206 2.66086956521739 2420.75
"2525" 99 2525 312.5 "aI" "F" 692 1780 2997 4216 2.57225433526012 2421.25
"2526" 99 2526 317.5 "aI" "F" 698 1748 3017 4201 2.50429799426934 2416
"2527" 99 2527 322.5 "aI" "F" 698 1723 3008 4193 2.46848137535817 2405.5
"2528" 99 2528 327.5 "aI" "F" 725 1681 3017 4212 2.31862068965517 2408.75
"2529" 99 2529 332.5 "aI" "F" 792 1706 3091 4223 2.1540404040404 2453
"2530" 99 2530 337.5 "aI" "F" 796 1714 3071 4210 2.15326633165829 2447.75
"2531" 99 2531 342.5 "aI" "F" 774 1685 3056 4189 2.17700258397933 2426
"2532" 99 2532 347.5 "aI" "F" 733 1658 3071 4205 2.26193724420191 2416.75
"2533" 99 2533 352.5 "aI" "F" 710 1684 3097 4250 2.37183098591549 2435.25
"2534" 99 2534 357.5 "aI" "F" 730 1691 3026 4184 2.31643835616438 2407.75
"2535" 99 2535 362.5 "aI" "F" 743 1683 2997 4151 2.26514131897712 2393.5
"2536" 99 2536 367.5 "aI" "F" 732 1721 3002 4187 2.35109289617486 2410.5
"2537" 99 2537 372.5 "aI" "F" 739 1765 3007 4214 2.38836265223275 2431.25
"2538" 99 2538 377.5 "aI" "F" 729 1819 3051 4203 2.49519890260631 2450.5
"2539" 99 2539 382.5 "aI" "F" 683 1880 3077 4227 2.75256222547584 2466.75
"2540" 99 2540 387.5 "aI" "F" 576 1881 3107 4277 3.265625 2460.25
"2541" 99 2541 392.5 "aI" "F" 548 1884 3115 4266 3.43795620437956 2453.25
"2542" 99 2542 397.5 "aI" "F" 595 1966 3122 4200 3.30420168067227 2470.75
"2543" 99 2543 402.5 "aI" "F" 604 2000 3086 4222 3.3112582781457 2478
"2544" 99 2544 407.5 "aI" "F" 618 2020 3074 4269 3.26860841423948 2495.25
"2545" 99 2545 412.5 "aI" "F" 608 2043 3013 4205 3.36019736842105 2467.25
"2546" 99 2546 417.5 "aI" "F" 598 2083 2984 4190 3.48327759197324 2463.75
"2547" 99 2547 422.5 "aI" "F" 601 2107 3016 4238 3.50582362728785 2490.5
"2548" 99 2548 427.5 "aI" "F" 579 2129 3057 4242 3.67702936096718 2501.75
"2549" 99 2549 432.5 "aI" "F" 542 2175 3037 4235 4.01291512915129 2497.25
"2550" 99 2550 437.5 "aI" "F" 541 2190 3003 4275 4.04805914972274 2502.25
"2551" 99 2551 442.5 "aI" "F" 558 2215 3012 4226 3.96953405017921 2502.75
"2552" 99 2552 447.5 "aI" "F" 547 2238 2990 4166 4.09140767824497 2485.25
"2553" 99 2553 452.5 "aI" "F" 528 2255 2994 4149 4.27083333333333 2481.5
"2554" 99 2554 457.5 "aI" "F" 471 2285 3053 4191 4.85138004246284 2500
"2555" 99 2555 462.5 "aI" "F" 415 2279 3129 4343 5.49156626506024 2541.5
"2556" 99 2556 467.5 "aI" "F" 398 2213 3054 4365 5.56030150753769 2507.5
"2557" 99 2557 472.5 "aI" "F" 375 2185 3044 4351 5.82666666666667 2488.75
"2558" 99 2558 477.5 "aI" "F" 344 2209 3061 4393 6.42151162790698 2501.75
"2559" 100 2559 1417.5 "aU" "F" 340 1518 2927 3786 4.46470588235294 2142.75
"2560" 100 2560 1422.5 "aU" "F" 380 1461 2902 3814 3.84473684210526 2139.25
"2561" 100 2561 1427.5 "aU" "F" 420 1454 2900 3928 3.46190476190476 2175.5
"2562" 100 2562 1432.5 "aU" "F" 440 1461 2921 3993 3.32045454545455 2203.75
"2563" 100 2563 1437.5 "aU" "F" 440 1316 2985 4116 2.99090909090909 2214.25
"2564" 100 2564 1442.5 "aU" "F" 440 1127 2952 4511 2.56136363636364 2257.5
"2565" 100 2565 1447.5 "aU" "F" 440 1166 2947 3954 2.65 2126.75
"2566" 100 2566 1452.5 "aU" "F" 446 1194 2926 3969 2.67713004484305 2133.75
"2567" 100 2567 1457.5 "aU" "F" 474 1200 2890 3917 2.53164556962025 2120.25
"2568" 100 2568 1462.5 "aU" "F" 459 1124 2894 3985 2.44880174291939 2115.5
"2569" 100 2569 1467.5 "aU" "F" 448 1094 2913 4146 2.44196428571429 2150.25
"2570" 100 2570 1472.5 "aU" "F" 455 1105 2916 3895 2.42857142857143 2092.75
"2571" 100 2571 1477.5 "aU" "F" 467 1111 3049 3814 2.37901498929336 2110.25
"2572" 100 2572 1482.5 "aU" "F" 479 1130 3041 4124 2.35908141962422 2193.5
"2573" 100 2573 1487.5 "aU" "F" 501 1171 3030 3986 2.3373253493014 2172
"2574" 100 2574 1492.5 "aU" "F" 474 1155 2949 3978 2.43670886075949 2139
"2575" 100 2575 1497.5 "aU" "F" 439 1105 2920 4063 2.51708428246014 2131.75
"2576" 100 2576 1502.5 "aU" "F" 406 1049 2908 3964 2.58374384236453 2081.75
"2577" 100 2577 1507.5 "aU" "F" 384 1039 2912 3909 2.70572916666667 2061
"2578" 100 2578 1512.5 "aU" "F" 363 1040 2974 3917 2.86501377410468 2073.5
"2579" 100 2579 1517.5 "aU" "F" 349 1054 3036 3968 3.02005730659026 2101.75
"2580" 100 2580 1522.5 "aU" "F" 335 1058 3075 4020 3.15820895522388 2122
"2581" 100 2581 1527.5 "aU" "F" 326 1066 3059 3958 3.26993865030675 2102.25
"2582" 100 2582 1532.5 "aU" "F" 320 1072 3008 3924 3.35 2081
"2583" 100 2583 1537.5 "aU" "F" 316 1077 3006 3902 3.40822784810127 2075.25
"2584" 100 2584 1542.5 "aU" "F" 312 1084 3008 3911 3.47435897435897 2078.75
"2585" 100 2585 1547.5 "aU" "F" 315 1084 3008 3925 3.44126984126984 2083
"2586" 100 2586 1552.5 "aU" "F" 316 1078 3003 3912 3.41139240506329 2077.25
"2587" 100 2587 1557.5 "aU" "F" 319 1092 2989 3918 3.42319749216301 2079.5
"2588" 100 2588 1562.5 "aU" "F" 325 1121 3000 3995 3.44923076923077 2110.25
"2589" 100 2589 1567.5 "aU" "F" 325 1185 2997 3998 3.64615384615385 2126.25
"2590" 100 2590 1572.5 "aU" "F" 322 1228 3012 4009 3.81366459627329 2142.75
"2591" 100 2591 1577.5 "aU" "F" 315 1292 3060 4106 4.1015873015873 2193.25
"2592" 100 2592 1582.5 "aU" "F" 301 1324 3048 4154 4.39867109634551 2206.75
"2593" 100 2593 1587.5 "aU" "F" 283 1387 3045 4196 4.90106007067138 2227.75
"2594" 100 2594 1592.5 "aU" "F" 261 1472 3090 4321 5.63984674329502 2286
"2595" 100 2595 1597.5 "aU" "F" 240 1567 3280 4606 6.52916666666667 2423.25
"2596" 101 2596 1877.5 "OY" "F" 271 1271 2685 3705 4.690036900369 1983
"2597" 101 2597 1882.5 "OY" "F" 304 1167 2634 3612 3.83881578947368 1929.25
"2598" 101 2598 1887.5 "OY" "F" 339 1101 2695 3479 3.24778761061947 1903.5
"2599" 101 2599 1892.5 "OY" "F" 367 1002 2754 3629 2.73024523160763 1938
"2600" 101 2600 1897.5 "OY" "F" 381 946 2788 3730 2.48293963254593 1961.25
"2601" 101 2601 1902.5 "OY" "F" 410 950 2808 3730 2.31707317073171 1974.5
"2602" 101 2602 1907.5 "OY" "F" 449 1054 2859 3709 2.34743875278396 2017.75
"2603" 101 2603 1912.5 "OY" "F" 460 1138 2879 3696 2.47391304347826 2043.25
"2604" 101 2604 1917.5 "OY" "F" 466 1197 2805 3706 2.568669527897 2043.5
"2605" 101 2605 1922.5 "OY" "F" 471 1237 2782 3648 2.62632696390658 2034.5
"2606" 101 2606 1927.5 "OY" "F" 482 1276 2768 3625 2.64730290456432 2037.75
"2607" 101 2607 1932.5 "OY" "F" 492 1339 2680 3580 2.72154471544715 2022.75
"2608" 101 2608 1937.5 "OY" "F" 489 1402 2656 3604 2.86707566462168 2037.75
"2609" 101 2609 1942.5 "OY" "F" 487 1487 2645 3539 3.05338809034908 2039.5
"2610" 101 2610 1947.5 "OY" "F" 484 1572 3575 4701 3.24793388429752 2583
"2611" 101 2611 1952.5 "OY" "F" 472 1610 3568 4698 3.41101694915254 2587
"2612" 101 2612 1957.5 "OY" "F" 449 1655 2754 3713 3.68596881959911 2142.75
"2613" 101 2613 1962.5 "OY" "F" 436 1722 2780 3780 3.94954128440367 2179.5
"2614" 101 2614 1967.5 "OY" "F" 430 1821 2746 3818 4.23488372093023 2203.75
"2615" 101 2615 1972.5 "OY" "F" 423 1955 2726 3846 4.62174940898345 2237.5
"2616" 101 2616 1977.5 "OY" "F" 415 2034 2726 3855 4.90120481927711 2257.5
"2617" 101 2617 1982.5 "OY" "F" 409 2105 2733 3830 5.14669926650367 2269.25
"2618" 101 2618 1987.5 "OY" "F" 400 2165 2753 3818 5.4125 2284
"2619" 101 2619 1992.5 "OY" "F" 385 2187 2757 3880 5.68051948051948 2302.25
"2620" 101 2620 1997.5 "OY" "F" 368 2201 2755 3906 5.98097826086957 2307.5
"2621" 101 2621 2002.5 "OY" "F" 352 2231 2761 3878 6.33806818181818 2305.5
"2622" 101 2622 2007.5 "OY" "F" 343 2243 2760 3879 6.53935860058309 2306.25
"2623" 101 2623 2012.5 "OY" "F" 343 2229 2755 3879 6.49854227405248 2301.5
"2624" 101 2624 2017.5 "OY" "F" 359 2218 2759 3903 6.17827298050139 2309.75
"2625" 101 2625 2022.5 "OY" "F" 385 2193 2758 3921 5.6961038961039 2314.25
"2626" 101 2626 2027.5 "OY" "F" 410 2165 2756 3955 5.28048780487805 2321.5
"2627" 101 2627 2032.5 "OY" "F" 437 2142 2770 3934 4.90160183066362 2320.75
"2628" 101 2628 2037.5 "OY" "F" 467 2120 2772 3881 4.53961456102784 2310
"2629" 102 2629 672.5 "OY" "F" 306 1089 2821 4017 3.55882352941176 2058.25
"2630" 102 2630 677.5 "OY" "F" 334 1083 2843 4028 3.24251497005988 2072
"2631" 102 2631 682.5 "OY" "F" 355 1089 2905 3981 3.06760563380282 2082.5
"2632" 102 2632 687.5 "OY" "F" 363 1083 2907 3957 2.98347107438017 2077.5
"2633" 102 2633 692.5 "OY" "F" 378 1080 2890 3958 2.85714285714286 2076.5
"2634" 102 2634 697.5 "OY" "F" 391 1083 2887 3966 2.76982097186701 2081.75
"2635" 102 2635 702.5 "OY" "F" 402 1089 2917 3976 2.7089552238806 2096
"2636" 102 2636 707.5 "OY" "F" 411 1100 2909 3931 2.67639902676399 2087.75
"2637" 102 2637 712.5 "OY" "F" 415 1104 2871 3927 2.66024096385542 2079.25
"2638" 102 2638 717.5 "OY" "F" 420 1109 2856 3962 2.64047619047619 2086.75
"2639" 102 2639 722.5 "OY" "F" 424 1127 2800 3966 2.65801886792453 2079.25
"2640" 102 2640 727.5 "OY" "F" 426 1147 2720 3905 2.6924882629108 2049.5
"2641" 102 2641 732.5 "OY" "F" 427 1165 2701 3873 2.72833723653396 2041.5
"2642" 102 2642 737.5 "OY" "F" 432 1221 2719 3880 2.82638888888889 2063
"2643" 102 2643 742.5 "OY" "F" 439 1307 2751 3888 2.97722095671982 2096.25
"2644" 102 2644 747.5 "OY" "F" 440 1348 2756 3884 3.06363636363636 2107
"2645" 102 2645 752.5 "OY" "F" 439 1359 2755 3896 3.09567198177677 2112.25
"2646" 102 2646 757.5 "OY" "F" 440 1354 2745 3919 3.07727272727273 2114.5
"2647" 102 2647 762.5 "OY" "F" 446 1389 2724 3937 3.11434977578475 2124
"2648" 102 2648 767.5 "OY" "F" 453 1501 2710 3938 3.31346578366446 2150.5
"2649" 102 2649 772.5 "OY" "F" 454 1582 2688 3948 3.48458149779736 2168
"2650" 102 2650 777.5 "OY" "F" 450 1632 2707 3966 3.62666666666667 2188.75
"2651" 102 2651 782.5 "OY" "F" 451 1698 2723 3944 3.7649667405765 2204
"2652" 102 2652 787.5 "OY" "F" 455 1828 2732 3916 4.01758241758242 2232.75
"2653" 102 2653 792.5 "OY" "F" 469 2115 2737 3915 4.50959488272921 2309
"2654" 102 2654 797.5 "OY" "F" 477 2240 2766 3934 4.69601677148847 2354.25
"2655" 102 2655 802.5 "OY" "F" 482 2194 2810 3965 4.55186721991701 2362.75
"2656" 102 2656 807.5 "OY" "F" 480 2150 2854 3991 4.47916666666667 2368.75
"2657" 102 2657 812.5 "OY" "F" 475 2162 2951 3975 4.55157894736842 2390.75
"2658" 102 2658 817.5 "OY" "F" 467 2227 2982 3954 4.76873661670236 2407.5
"2659" 102 2659 822.5 "OY" "F" 441 2335 2996 3995 5.29478458049887 2441.75
"2660" 102 2660 827.5 "OY" "F" 387 2321 2949 4033 5.99741602067183 2422.5
"2661" 102 2661 832.5 "OY" "F" 334 2324 2940 4115 6.95808383233533 2428.25
"2662" 102 2662 837.5 "OY" "F" 305 2346 2952 4220 7.69180327868852 2455.75
"2663" 102 2663 842.5 "OY" "F" 289 2276 2936 4010 7.87543252595156 2377.75
"2664" 102 2664 847.5 "OY" "F" 276 2322 3223 3988 8.41304347826087 2452.25
"2665" 103 2665 2047.5 "aI" "F" 641 1701 2936 4034 2.65366614664587 2328
"2666" 103 2666 2052.5 "aI" "F" 896 1817 2948 3999 2.02790178571429 2415
"2667" 103 2667 2057.5 "aI" "F" 887 1840 2944 3954 2.07440811724915 2406.25
"2668" 103 2668 2062.5 "aI" "F" 878 1845 2956 3973 2.10136674259681 2413
"2669" 103 2669 2067.5 "aI" "F" 825 1866 3004 4014 2.26181818181818 2427.25
"2670" 103 2670 2072.5 "aI" "F" 760 1926 2984 4041 2.53421052631579 2427.75
"2671" 103 2671 2077.5 "aI" "F" 727 1975 2976 4039 2.71664374140303 2429.25
"2672" 103 2672 2082.5 "aI" "F" 655 1987 2993 4022 3.03358778625954 2414.25
"2673" 103 2673 2087.5 "aI" "F" 567 2056 3002 4067 3.62610229276896 2423
"2674" 103 2674 2092.5 "aI" "F" 463 2118 2977 4073 4.57451403887689 2407.75
"2675" 103 2675 2097.5 "aI" "F" 379 2213 2975 4056 5.83905013192612 2405.75
"2676" 103 2676 2102.5 "aI" "F" 373 2263 2989 4070 6.06702412868633 2423.75
