"smpl" "percentage" "T1" "T2" "T3" "T4"
"6424" 108 5.08 707.118644067797 1474.86440677966 2904.42372881356 4024.77966101695
"6425" 108 6.78 736.983050847458 1502.98305084746 2894.98305084746 4031.72881355932
"6426" 108 8.47 762.152542372881 1552.25423728814 2883.59322033898 4036.30508474576
"6427" 108 10.17 781.983050847458 1624.30508474576 2869.71186440678 4036.96610169492
"6428" 108 11.86 805.576271186441 1633.64406779661 2867.1186440678 4024.45762711864
"6429" 108 13.56 810.932203389831 1623.45762711864 2868.59322033898 4003.45762711864
"6430" 108 15.25 792.423728813559 1592.38983050847 2874.54237288136 3972.38983050847
"6431" 108 16.95 775.745762711864 1603.42372881356 2868.28813559322 3961.45762711864
"6432" 108 18.64 768.169491525424 1614.98305084746 2859.66101694915 3956.81355932203
"6433" 108 20.34 773.457627118644 1622.25423728814 2849.08474576271 3958.79661016949
"6434" 108 22.03 759.762711864407 1621.22033898305 2828.42372881356 3991.03389830508
"6435" 108 23.73 758.64406779661 1613.13559322034 2816.77966101695 4019.61016949153
"6436" 108 25.42 781.118644067797 1595.28813559322 2821.40677966102 4036.79661016949
"6437" 108 27.12 823.186440677966 1613.74576271186 2812.20338983051 4006.72881355932
"6438" 108 28.81 855.322033898305 1644.42372881356 2806.66101694915 3942.18644067797
"6439" 108 30.51 864.576271186441 1687.38983050847 2811.28813559322 3828.49152542373
"6440" 108 32.2 850.338983050847 1686.16949152542 2822.62711864407 3857.42372881356
"6441" 108 33.9 842.406779661017 1678.67796610169 2836.28813559322 3893.33898305085
"6442" 108 35.59 855.627118644068 1674.71186440678 2852.15254237288 3891.35593220339
"6443" 108 37.29 829.254237288136 1690.27118644068 2843.61016949153 3874.18644067797
"6444" 108 38.98 794.627118644068 1701.76271186441 2833.18644067797 3868.33898305085
"6445" 108 40.68 760.915254237288 1694.49152542373 2830.54237288136 3895.4406779661
"6446" 108 42.37 785 1721.37288135593 2841.03389830508 3909.93220338983
"6447" 108 44.07 812.627118644068 1748.86440677966 2849.13559322034 3918
"6448" 108 45.76 811.305084745763 1755.47457627119 2842.52542372881 3918
"6449" 108 47.46 778.966101694915 1755.47457627119 2842.01694915254 3925.1186440678
"6450" 108 49.15 734.610169491525 1758.40677966102 2843.67796610169 3931.66101694915
"6451" 108 50.85 682.389830508475 1775.59322033898 2846.32203389831 3930.33898305085
"6452" 108 52.54 654.254237288136 1787.37288135593 2852.40677966102 3935.40677966102
"6453" 108 54.24 633.508474576271 1792.40677966102 2858.15254237288 3943.59322033898
"6454" 108 55.93 609.71186440678 1781.16949152542 2858.81355932203 3954.83050847458
"6455" 108 57.63 603 1801.72881355932 2854.72881355932 3985.52542372881
"6456" 108 59.32 603 1837.62711864407 2851.62711864407 4018.57627118644
"6457" 108 61.02 603 1884.5593220339 2859.5593220339 4031.13559322034
"6458" 108 62.71 592.016949152542 1911.81355932203 2866.1186440678 4077.10169491525
"6459" 108 64.41 575.677966101695 1928.77966101695 2869.33898305085 4127.23728813559
"6460" 108 66.1 557.169491525424 1938.69491525424 2860.08474576271 4128.5593220339
"6461" 108 67.8 551.881355932203 1992.67796610169 2866.69491525424 4129.8813559322
"6462" 108 69.49 553.305084745763 2062.08474576271 2882.76271186441 4129.77966101695
"6463" 108 71.19 555.28813559322 2095.13559322034 2907.22033898305 4121.84745762712
"6464" 108 72.88 564.898305084746 2154.45762711864 2934.64406779661 4107.5593220339
"6465" 108 74.58 577.762711864407 2216.54237288136 2958.64406779661 4089.79661016949
"6466" 108 76.27 583.71186440678 2197.37288135593 2948.06779661017 4072.61016949153
"6467" 108 77.97 575.016949152542 2181.05084745763 2957.42372881356 4070.47457627119
"6468" 108 79.66 557.983050847458 2166.57627118644 2978.89830508475 4078.28813559322
"6469" 108 81.36 548.067796610169 2152.69491525424 2997.40677966102 4090.84745762712
"6470" 108 83.05 542.050847457627 2140.37288135593 2997.20338983051 4098.72881355932
"6471" 108 84.75 538.389830508475 2130.10169491525 2984.38983050847 4103.5593220339
"6472" 108 86.44 530.457627118644 2131.42372881356 2976.45762711864 4110.83050847458
"6473" 108 88.14 521.033898305085 2132 2980.83050847458 4109.15254237288
"6474" 108 89.83 509.508474576271 2132.33898305085 2994.74576271186 4101.64406779661
"6475" 108 91.53 480.423728813559 2138.94915254237 3009.28813559322 4114.20338983051
"6476" 108 93.22 451.694915254237 2153.74576271186 3022.76271186441 4147.76271186441
"6477" 108 94.92 423.525423728814 2176.06779661017 3034.8813559322 4198.59322033898
"6478" 108 96.61 405.016949152542 2217.71186440678 3030.25423728814 4221.72881355932
"6479" 108 98.31 372.271186440678 2135.84306718399 2916.13559322034 4263.50847457627
"6480" 108 100 326 1936.63704819277 2698 4323
"6481" 109 0 395 1360 2941 3824
"6482" 109 1.69 482.203389830508 1376.61016949153 2899.47457627119 3767.52542372881
"6483" 109 3.39 526.440677966102 1393.22033898305 2867.86440677966 3687.91525423729
"6484" 109 5.08 589.152542372881 1419.66101694915 2853.54237288136 3655.94915254237
"6485" 109 6.78 652.881355932203 1446.4406779661 2863.5593220339 3852.54237288136
"6486" 109 8.47 683.050847457627 1463.05084745763 2891.67796610169 4249.01694915254
"6487" 109 10.17 699.661016949153 1479.66101694915 2900.81355932203 4189.22033898305
"6488" 109 11.86 748.813559322034 1512.54237288136 3219.91525423729 4174.16949152542
"6489" 109 13.56 772.881355932203 1520 3176.42372881356 4140.08474576271
"6490" 109 15.25 789.491525423729 1529.49152542373 3154.23728813559 4089.30508474576
"6491" 109 16.95 806.101694915254 1546.10169491525 3217.16949152542 4026.06779661017
"6492" 109 18.64 825.423728813559 1552.94915254237 3239.22033898305 3980.15254237288
"6493" 109 20.34 858.64406779661 1509.76271186441 3148.69491525424 4060.71186440678
"6494" 109 22.03 860 1536.67796610169 3112.33898305085 4045.67796610169
"6495" 109 23.73 860 1564.06779661017 3083.93220338983 3997.72881355932
"6496" 109 25.42 850.847457627119 1590.18644067797 3083.4406779661 4057.57627118644
"6497" 109 27.12 834.237288135593 1611.03389830508 3106.50847457627 4180.3220338983
"6498" 109 28.81 820 1620.64406779661 3142.93220338983 4229.4406779661
"6499" 109 30.51 820 1618.15254237288 3233.45762711864 4204.52542372881
"6500" 109 32.2 851.186440677966 1622.67796610169 3313.06779661017 4189.74576271186
"6501" 109 33.9 835.593220338983 1637.42372881356 3318.13559322034 4148.16949152542
"6502" 109 35.59 802.372881355932 1668.91525423729 3231.32203389831 4043.35593220339
"6503" 109 37.29 774.576271186441 1712.91525423729 3121.25423728814 3912.25423728814
"6504" 109 38.98 757.966101694915 1755.94915254237 3085.98305084746 3840.28813559322
"6505" 109 40.68 741.35593220339 1780.03389830508 3077.67796610169 3883.47457627119
"6506" 109 42.37 694.237288135593 1784.28813559322 3083.86440677966 3944.96610169492
"6507" 109 44.07 656.271186440678 1788.5593220339 3071.16949152542 3977.83050847458
"6508" 109 45.76 640 1795.66101694915 3062.69491525424 4012.57627118644
"6509" 109 47.46 629.830508474576 1813.94915254237 3065.50847457627 4041.93220338983
"6510" 109 49.15 596.610169491525 1853.06779661017 3067.42372881356 4023.98305084746
"6511" 109 50.85 563.389830508475 1892.93220338983 3071.57627118644 3965.01694915254
"6512" 109 52.54 560 1949.20338983051 3067.52542372881 3948.5593220339
"6513" 109 54.24 548.474576271186 1989.47457627119 3064.27118644068 3958.25423728814
"6514" 109 55.93 531.864406779661 2021.86440677966 3072.35593220339 3961.08474576271
"6515" 109 57.63 534.237288135593 2049.27118644068 3089.79661016949 3948.38983050847
"6516" 109 59.32 573.220338983051 2064.96610169492 3102.94915254237 3943.38983050847
"6517" 109 61.02 490.169491525423 2089.05084745763 3114.57627118644 3984.91525423729
"6518" 109 62.71 480 2108.76271186441 3137.86440677966 4024.25423728814
"6519" 109 64.41 468.813559322034 2123.94915254237 3144.8813559322 4016.86440677966
"6520" 109 66.1 460 2146.59322033898 3138.54237288136 4005.67796610169
"6521" 109 67.8 451.186440677966 2180.91525423729 3132.20338983051 4020.93220338983
"6522" 109 69.49 418.983050847458 2218.4406779661 3141.32203389831 4048.84745762712
"6523" 109 71.19 402.372881355932 2258.30508474576 3162.91525423729 4046.35593220339
"6524" 109 72.88 400 2286.06779661017 3159.59322033898 4054.54237288136
"6525" 109 74.58 389.152542372881 2278.72881355932 3148.86440677966 4067.76271186441
"6526" 109 76.27 372.542372881356 2267.61016949153 3158.77966101695 4093.15254237288
"6527" 109 77.97 355.93220338983 2271.18644067797 3197.57627118644 4116.50847457627
"6528" 109 79.66 339.322033898305 2268.16949152542 3242.79661016949 4095.16949152542
"6529" 109 81.36 322.71186440678 2272.32203389831 3335.81355932203 4099.3220338983
"6530" 109 83.05 320 2290.37288135593 3346.83050847458 4124.3220338983
"6531" 109 84.75 320 2290.1186440678 3306.1186440678 4102.94915254237
"6532" 109 86.44 326.406779661017 2279.79661016949 3240.74576271186 4067.59322033898
"6533" 109 88.14 327.93220338983 2274.5593220339 3195.13559322034 4052.45762711864
"6534" 109 89.83 283.796610169491 2276.54237288136 3235.66101694915 4036.59322033898
"6535" 109 91.53 273.830508474576 2254.1186440678 3268.05084745763 4016.66101694915
"6536" 109 93.22 269.966101694915 2222.8813559322 3238.74576271186 4021.13559322034
"6537" 109 94.92 266.966101694915 2201.86440677966 3210.30508474576 4044.32203389831
"6538" 109 96.61 262.966101694915 2186.8813559322 3209.50847457627 4105.71186440678
"6539" 109 98.31 258.491525423729 2161.30508474576 3236.27118644068 4204.93220338983
"6540" 109 100 256 2104 3267 4283
"6541" 110 0 580 1840 3080 4113
"6542" 110 1.69 601.694915254237 1872.54237288136 3053.42372881356 4103.23728813559
"6543" 110 3.39 620 1901.69491525424 3027.52542372881 4100.84745762712
"6544" 110 5.08 620 1912.54237288136 3005.28813559322 4138.27118644068
"6545" 110 6.78 623.389830508475 1926.77966101695 2986.27118644068 4163.15254237288
"6546" 110 8.47 634.237288135593 1948.47457627119 2974.33898305085 4160.4406779661
"6547" 110 10.17 645.084745762712 1970.16949152542 2969.52542372881 4156.20338983051
"6548" 110 11.86 655.932203389831 1991.86440677966 2972.77966101695 4150.23728813559
"6549" 110 13.56 660 2020.33898305085 2979.42372881356 4129.69491525424
"6550" 110 15.25 660 2052.8813559322 2988.10169491525 4100.40677966102
"6551" 110 16.95 676.949152542373 2093.89830508475 2980.67796610169 4110.52542372881
"6552" 110 18.64 698.64406779661 2137.28813559322 2968.74576271186 4131.6779661017
"6553" 110 20.34 700 2160.33898305085 2973.08474576271 4167.06779661017
"6554" 110 22.03 701.016949152542 2183.05084745763 2978.20338983051 4191.96610169492
"6555" 110 23.73 711.864406779661 2215.59322033898 2980.37288135593 4106.27118644068
"6556" 110 25.42 722.71186440678 2245.42372881356 2977.52542372881 4036.30508474576
"6557" 110 27.12 733.559322033898 2267.1186440678 2959.62711864407 4013.52542372881
"6558" 110 28.81 740 2284.40677966102 2936.8813559322 4014.98305084746
"6559" 110 30.51 740 2295.25423728814 2907.05084745763 4051.86440677966
"6560" 110 32.2 740 2306.10169491525 2886.06779661017 4080.81355932203
"6561" 110 33.9 740 2316.94915254237 2871.96610169492 4103.59322033898
"6562" 110 35.59 740 2343.38983050847 2723.37288135593 3705.74576271186
"6563" 110 37.29 740 2375.93220338983 2522.15254237288 3143.30508474576
"6564" 110 38.98 740 2398.98305084746 2814.01694915254 3539.03389830509
"6565" 110 40.68 740 2420.33898305085 3164.5593220339 4054.76271186441
"6566" 110 42.37 740 2431.18644067797 3150.45762711864 4047.16949152542
"6567" 110 44.07 740 2439.18644067797 3133.30508474576 4041.10169491525
"6568" 110 45.76 740 2434.84745762712 3102.93220338983 4041.64406779661
"6569" 110 47.46 740 2454.37288135593 3076.47457627119 4042
"6570" 110 49.15 740 2519.45762711864 3057.49152542373 4042
"6571" 110 50.85 740 2534.10169491525 3067.79661016949 4047.69491525424
"6572" 110 52.54 740 2498.30508474576 3107.38983050847 4059.08474576271
"6573" 110 54.24 740 2477.10169491525 3129.18644067797 4062.64406779661
"6574" 110 55.93 740 2463.54237288136 3141.66101694915 4062.10169491525
"6575" 110 57.63 740 2501.54237288136 3150.16949152542 4062.8813559322
"6576" 110 59.32 740 2551.4406779661 3157.76271186441 4063.96610169492
"6577" 110 61.02 740 2526.72881355932 3123.32203389831 4056.64406779661
"6578" 110 62.71 740 2496.76271186441 3087.72881355932 4048.03389830508
"6579" 110 64.41 740 2446.86440677966 3053.5593220339 4032.30508474576
"6580" 110 66.1 740 2412.06779661017 3026.25423728814 4020.84745762712
"6581" 110 67.8 740 2415.86440677966 3016.49152542373 4020.30508474576
"6582" 110 69.49 740 2424.16949152542 3012.89830508475 4021.42372881356
"6583" 110 71.19 740 2438.27118644068 3017.23728813559 4024.67796610169
"6584" 110 72.88 740 2447.22033898305 3021.57627118644 4026
"6585" 110 74.58 740 2452.64406779661 3025.91525423729 4026
"6586" 110 76.27 731.864406779661 2469.05084745763 3034.32203389831 4036.98305084746
"6587" 110 77.97 721.016949152542 2489.1186440678 3044.08474576271 4051.62711864407
"6588" 110 79.66 700.338983050847 2489.52542372881 3040.57627118644 4059.8813559322
"6589" 110 81.36 678.64406779661 2487.42372881356 3036.23728813559 4066.89830508475
"6590" 110 83.05 656.949152542373 2478.20338983051 3040.03389830508 4065.27118644068
"6591" 110 84.75 632.881355932203 2466.37288135593 3044.66101694915 4065.89830508475
"6592" 110 86.44 600.338983050847 2445.22033898305 3052.25423728814 4074.57627118644
"6593" 110 88.14 559.661016949153 2420.20338983051 3058.22033898305 4090.37288135593
"6594" 110 89.83 505.423728813559 2388.74576271186 3061.47457627119 4118.03389830509
"6595" 110 91.53 456.949152542373 2354.40677966102 3068.76271186441 4144.83050847458
"6596" 110 93.22 413.559322033898 2317.52542372881 3079.61016949153 4170.86440677966
"6597" 110 94.92 370.169491525424 2288.10169491525 3085.23728813559 4187.94915254237
"6598" 110 96.61 326.779661016949 2262.06779661017 3088.49152542373 4200.96610169491
"6599" 110 98.31 320 2241.06779661017 3080.76271186441 4202.54237288136
"6600" 110 100 320 2221 3071 4202
"6601" 111 0 332 1469 3015 4068
"6602" 111 1.69 364.271186440678 1477.06779661017 3069.57627118644 4092.67796610169
"6603" 111 3.39 396.542372881356 1485.13559322034 3124.15254237288 4117.35593220339
"6604" 111 5.08 428.389830508475 1490.66101694915 3117.28813559322 4096.69491525424
"6605" 111 6.78 460.186440677966 1495.8813559322 3103.05084745763 4070.59322033898
"6606" 111 8.47 489.372881355932 1498.49152542373 3097.76271186441 4057.54237288136
"6607" 111 10.17 517.847457627119 1500.38983050847 3094.91525423729 4048.05084745763
"6608" 111 11.86 551.796610169491 1558.64406779661 3095.28813559322 4049.83050847458
"6609" 111 13.56 588.338983050847 1643.59322033898 3097.18644067797 4056.94915254237
"6610" 111 15.25 617.830508474576 1685.42372881356 3097.72881355932 4086.03389830508
"6611" 111 16.95 642.033898305085 1694.91525423729 3097.25423728814 4131.59322033898
"6612" 111 18.64 648.169491525424 1700 3092.81355932203 4151.37288135593
"6613" 111 20.34 633.457627118644 1700 3083.79661016949 4141.40677966102
"6614" 111 22.03 626.203389830509 1703.38983050847 3078.50847457627 4125.33898305085
"6615" 111 23.73 632.372881355932 1712.8813559322 3079.93220338983 4098.28813559322
"6616" 111 25.42 650.762711864407 1720 3081.35593220339 4078.35593220339
"6617" 111 27.12 705.813559322034 1720 3082.77966101695 4079.77966101695
"6618" 111 28.81 760.254237288136 1719.45762711864 3084.8813559322 4088.66101694915
"6619" 111 30.51 811.033898305085 1715.66101694915 3091.05084745763 4142.28813559322
"6620" 111 32.2 860.338983050847 1712.47457627119 3097.57627118644 4194.64406779661
"6621" 111 33.9 869.830508474576 1725.76271186441 3113.71186440678 4212.6779661017
"6622" 111 35.59 879.322033898305 1739.05084745763 3129.84745762712 4230.71186440678
"6623" 111 37.29 888.813559322034 1740 3116.01694915254 4146.94915254237
"6624" 111 38.98 898.305084745763 1740 3099.8813559322 4055.35593220339
"6625" 111 40.68 900 1740 3089.59322033898 4095.13559322034
"6626" 111 42.37 900 1740 3080.57627118644 4163.47457627119
"6627" 111 44.07 906.779661016949 1753.5593220339 3088.16949152542 4206.05084745763
"6628" 111 45.76 916.271186440678 1772.54237288136 3102.40677966102 4238.3220338983
"6629" 111 47.46 920 1785.76271186441 3114.91525423729 4200.57627118644
"6630" 111 49.15 920 1795.25423728814 3126.30508474576 4117.52542372881
"6631" 111 50.85 920 1809.49152542373 3104.47457627119 4035.42372881356
"6632" 111 52.54 920 1828.47457627119 3049.42372881356 3954.27118644068
"6633" 111 54.24 923.728813559322 1843.72881355932 3007.61016949153 3925.13559322034
"6634" 111 55.93 933.220338983051 1853.22033898305 2986.25423728814 3976.38983050847
"6635" 111 57.63 940 1862.71186440678 2973.30508474576 4047.4406779661
"6636" 111 59.32 940 1872.20338983051 2981.37288135593 4167.98305084746
"6637" 111 61.02 940 1881.69491525424 3001.72881355932 4273.10169491525
"6638" 111 62.71 940 1891.18644067797 3078.61016949153 4307.27118644068
"6639" 111 64.41 940 1901.35593220339 3147.72881355932 4335.30508474576
"6640" 111 66.1 940 1920.33898305085 3115.93220338983 4283.57627118644
"6641" 111 67.8 940 1939.32203389831 3084.13559322034 4231.84745762712
"6642" 111 69.49 940 1949.15254237288 3117.32203389831 4275.76271186441
"6643" 111 71.19 940 1958.64406779661 3152.91525423729 4323.22033898305
"6644" 111 72.88 940 1960 3189.72881355932 4326.33898305085
"6645" 111 74.58 940 1960 3226.74576271186 4322.06779661017
"6646" 111 76.27 940 1970.32203389831 3198.27118644068 4277.57627118644
"6647" 111 77.97 940 1984.08474576271 3147.96610169491 4219.67796610169
"6648" 111 79.66 940 1995.10169491525 3119.01694915254 4149.8813559322
"6649" 111 81.36 940 2004.59322033898 3101.93220338983 4073.47457627119
"6650" 111 83.05 940 2017.13559322034 3091.96610169492 4019.18644067797
"6651" 111 84.75 940 2032.32203389831 3088.16949152542 3984.06779661017
"6652" 111 86.44 940 2033.47457627119 3088.84745762712 3979.25423728814
"6653" 111 88.14 940 2015.91525423729 3095.49152542373 4014.84745762712
"6654" 111 89.83 936.949152542373 1999.42372881356 3100.15254237288 4051.96610169492
"6655" 111 91.53 927.457627118644 1985.18644067797 3100.62711864407 4092.30508474576
"6656" 111 93.22 920 1975.22033898305 3103.03389830508 4125.3220338983
"6657" 111 94.92 920 1980.91525423729 3112.52542372881 4131.49152542373
"6658" 111 96.61 920 1985.69491525424 3120.69491525424 4137.71186440678
"6659" 111 98.31 920 1982.84745762712 3117.84745762712 4144.35593220339
"6660" 111 100 920 1980 3115 4151
"6661" 112 0 395 1278 2722 3805
"6662" 112 1.69 424.389830508475 1288.94915254237 2819.96610169492 3868.96610169492
"6663" 112 3.39 461.559322033898 1291.66101694915 2890.62711864407 3919.66101694915
"6664" 112 5.08 520.338983050847 1271.49152542373 2885.4406779661 3933.49152542373
"6665" 112 6.78 566.305084745763 1262 2880.86440677966 3929.32203389831
"6666" 112 8.47 600.881355932203 1262 2876.83050847458 3909.15254237288
"6667" 112 10.17 597.932203389831 1253.76271186441 2867.76271186441 3899.50847457627
"6668" 112 11.86 585.254237288136 1242.74576271186 2857.01694915254 3891.37288135593
"6669" 112 13.56 572.576271186441 1221.42372881356 2840.30508474576 3863.71186440678
"6670" 112 15.25 565.677966101695 1206.25423728814 2831.23728813559 3843.8813559322
"6671" 112 16.95 570.864406779661 1203.94915254237 2838.15254237288 3840.42372881356
"6672" 112 18.64 552.661016949153 1196.5593220339 2844.05084745763 3844.76271186441
"6673" 112 20.34 518.084745762712 1185.61016949153 2849.23728813559 3854.5593220339
"6674" 112 22.03 504.64406779661 1158.93220338983 2845.08474576271 3873.20338983051
"6675" 112 23.73 496.542372881356 1130.76271186441 2837.96610169492 3887.47457627119
"6676" 112 25.42 501.152542372881 1111.74576271186 2820.67796610169 3857.50847457627
"6677" 112 27.12 496.28813559322 1093.83050847458 2812.42372881356 3821.15254237288
"6678" 112 28.81 476.118644067797 1077.69491525424 2818.76271186441 3774.47457627119
"6679" 112 30.51 459.305084745763 1064.54237288136 2822.49152542373 3743.45762711864
"6680" 112 32.2 444.322033898305 1053.01694915254 2824.79661016949 3720.98305084746
"6681" 112 33.9 430.915254237288 1032.5593220339 2806.61016949153 3675.91525423729
"6682" 112 35.59 420 1013.27118644068 2788.47457627119 3640.05084745763
"6683" 112 37.29 420 1003.47457627119 2779.83050847458 3657.33898305085
"6684" 112 38.98 419.745762711864 994.186440677966 2780.08474576271 3676.91525423729
"6685" 112 40.68 419.169491525424 985.542372881356 2791.61016949153 3699.38983050847
"6686" 112 42.37 419.406779661017 976.491525423729 2816.15254237288 3700.71186440678
"6687" 112 44.07 419.983050847458 967.271186440678 2846.1186440678 3693.22033898305
"6688" 112 45.76 419.440677966102 964.203389830509 2878.8813559322 3706.98305084746
"6689" 112 47.46 418.728813559322 960.915254237288 2903.18644067797 3722.8813559322
"6690" 112 49.15 417.576271186441 956.305084745763 2899.72881355932 3743.62711864407
"6691" 112 50.85 417.28813559322 956.593220338983 2892.81355932203 3752.84745762712
"6692" 112 52.54 417.864406779661 961.779661016949 2882.4406779661 3750.54237288136
"6693" 112 54.24 416.677966101695 962.118644067797 2871.62711864407 3738.10169491525
"6694" 112 55.93 414.949152542373 961.050847457627 2860.81355932203 3722.59322033898
"6695" 112 57.63 413.220338983051 962.779661016949 2854.47457627119 3708.76271186441
"6696" 112 59.32 411.661016949153 968.237288135593 2845.93220338983 3699.33898305085
"6697" 112 61.02 410.508474576271 982.64406779661 2832.10169491525 3700.49152542373
"6698" 112 62.71 410.322033898305 997.372881355932 2825.03389830508 3707.1186440678
"6699" 112 64.41 410.898305084746 1012.35593220339 2823.30508474576 3718.06779661017
"6700" 112 66.1 410.050847457627 1044.89830508475 2827.74576271186 3721.42372881356
"6701" 112 67.8 408.745762711864 1080.28813559322 2832.33898305085 3725.59322033898
"6702" 112 69.49 405.864406779661 1106.22033898305 2824.84745762712 3754.98305084746
"6703" 112 71.19 403.796610169492 1129.10169491525 2815.1186440678 3785.79661016949
"6704" 112 72.88 403.220338983051 1146.38983050847 2801.28813559322 3819.22033898305
"6705" 112 74.58 403 1176.84745762712 2797.77966101695 3813.13559322034
"6706" 112 76.27 403 1215.45762711864 2800.66101694915 3782.59322033898
"6707" 112 77.97 399.949152542373 1248.47457627119 2799.98305084746 3781.54237288136
"6708" 112 79.66 396.491525423729 1279.5593220339 2798.83050847458 3790.69491525424
"6709" 112 81.36 393.033898305085 1303.76271186441 2797.67796610169 3836.22033898305
"6710" 112 83.05 387.915254237288 1339.35593220339 2814.5593220339 3872.25423728814
"6711" 112 84.75 380.423728813559 1391.22033898305 2857.20338983051 3894.72881355932
"6712" 112 86.44 373.71186440678 1415.79661016949 2881.91525423729 3900.05084745763
"6713" 112 88.14 367.372881355932 1427.32203389831 2898.05084745763 3897.16949152542
"6714" 112 89.83 356.152542372881 1461.08474576271 2908.22033898305 3958.28813559322
"6715" 112 91.53 342.135593220339 1496.35593220339 2920.62711864407 4049.62711864407
"6716" 112 93.22 318.508474576271 1532.08474576271 2943.10169491525 4242.10169491525
"6717" 112 94.92 294.06779661017 1564.83050847458 2978.32203389831 4369.49152542373
"6718" 112 96.61 268.71186440678 1594.22033898305 3027.8813559322 4423.66101694915
"6719" 112 98.31 231.491525423729 1691.40677966102 3086.33898305085 4455.37288135593
"6720" 112 100 190 1813 3148 4479
"6721" 113 0 400 940 3917 4940
"6722" 113 1.69 412.203389830508 946.101694915254 3567.67796610169 4609.89830508475
"6723" 113 3.39 424.406779661017 952.203389830509 3218.35593220339 4279.79661016949
"6724" 113 5.08 436.610169491525 958.305084745763 2869.03389830508 3949.69491525424
"6725" 113 6.78 440 964.406779661017 2777.72881355932 3854.47457627119
"6726" 113 8.47 440 970.508474576271 2785.66101694915 3849.59322033898
"6727" 113 10.17 440 976.610169491525 2793.59322033898 3844.71186440678
"6728" 113 11.86 440 982.71186440678 2811.5593220339 3854.06779661017
"6729" 113 13.56 440 988.813559322034 2842.06779661017 3881.22033898305
"6730" 113 15.25 440 994.915254237288 2872.57627118644 3908.37288135593
"6731" 113 16.95 440 999.949152542373 2894.13559322034 3935.83050847458
"6732" 113 18.64 440 999.64406779661 2870.94915254237 3964.81355932203
"6733" 113 20.34 440 999.338983050847 2847.76271186441 3993.79661016949
"6734" 113 22.03 440 999.033898305085 2824.57627118644 4022.77966101695
"6735" 113 23.73 440 997.372881355932 2814.94915254237 4024.64406779661
"6736" 113 25.42 440 995.542372881356 2807.01694915254 4023.1186440678
"6737" 113 27.12 440 993.71186440678 2799.08474576271 4021.59322033898
"6738" 113 28.81 455.474576271186 994.864406779661 2803.83050847458 4021.18644067797
"6739" 113 30.51 480.796610169492 997.915254237288 2816.64406779661 4021.49152542373
"6740" 113 32.2 506.118644067797 1000.96610169492 2829.45762711864 4021.79661016949
"6741" 113 33.9 522.593220338983 1004.1186440678 2847.45762711864 4022.71186440678
"6742" 113 35.59 521.372881355932 1007.47457627119 2875.83050847458 4024.84745762712
"6743" 113 37.29 520.152542372881 1010.83050847458 2904.20338983051 4026.98305084746
"6744" 113 38.98 518.661016949153 1013.81355932203 2929.74576271186 4028.13559322034
"6745" 113 40.68 512.559322033898 1010.45762711864 2907.16949152542 4012.57627118644
"6746" 113 42.37 506.457627118644 1007.10169491525 2884.59322033898 3997.01694915254
"6747" 113 44.07 500.35593220339 1003.74576271186 2862.01694915254 3981.45762711864
"6748" 113 45.76 493.305084745763 993.271186440678 2866.96610169492 3973.72881355932
"6749" 113 47.46 485.983050847458 980.762711864407 2879.77966101695 3968.23728813559
"6750" 113 49.15 478.661016949152 968.254237288136 2892.59322033898 3962.74576271186
"6751" 113 50.85 470.728813559322 954.220338983051 2912.1186440678 3958.32203389831
"6752" 113 52.54 462.186440677966 938.661016949152 2938.35593220339 3954.96610169492
"6753" 113 54.24 453.64406779661 923.101694915254 2964.59322033898 3951.61016949153
"6754" 113 55.93 445.101694915254 909.64406779661 2976.79661016949 3944.38983050847
"6755" 113 57.63 436.559322033898 903.542372881356 2939.8813559322 3923.64406779661
"6756" 113 59.32 428.016949152542 897.440677966102 2902.96610169492 3902.89830508475
"6757" 113 61.02 419.474576271186 891.338983050847 2866.05084745763 3882.15254237288
"6758" 113 62.71 414.966101694915 891.28813559322 2859.96610169492 3866.30508474576
"6759" 113 64.41 410.694915254237 891.593220338983 2855.69491525424 3850.74576271186
"6760" 113 66.1 406.423728813559 891.898305084746 2851.42372881356 3835.18644067797
"6761" 113 67.8 401.542372881356 888.542372881356 2862.61016949153 3841.38983050847
"6762" 113 69.49 396.35593220339 883.35593220339 2881.52542372881 3858.47457627119
"6763" 113 71.19 391.169491525424 878.169491525424 2900.4406779661 3875.5593220339
"6764" 113 72.88 385.745762711864 866.101694915254 2915.32203389831 3898.22033898305
"6765" 113 74.58 379.949152542373 843.220338983051 2923.86440677966 3929.64406779661
"6766" 113 76.27 374.152542372881 820.338983050847 2932.40677966102 3961.06779661017
"6767" 113 77.97 368.559322033898 798.64406779661 2940 3988.59322033898
"6768" 113 79.66 364.593220338983 786.440677966102 2940 3984.93220338983
"6769" 113 81.36 360.627118644068 774.237288135593 2940 3981.27118644068
"6770" 113 83.05 356.661016949153 762.033898305085 2940 3977.61016949153
"6771" 113 84.75 355.237288135593 754.915254237288 2916.10169491525 3971.66101694915
"6772" 113 86.44 354.322033898305 748.813559322034 2887.42372881356 3965.25423728814
"6773" 113 88.14 353.406779661017 742.71186440678 2858.74576271186 3958.84745762712
"6774" 113 89.83 368.932203389831 736.610169491525 2864.36497490768 3948.37288135593
"6775" 113 91.53 397.610169491526 730.508474576271 2897.4219297415 3934.64406779661
"6776" 113 93.22 426.28813559322 724.406779661017 2930.47888457532 3920.91525423729
